gun,S,pay,pnl,cm,taker
08-20,1787228700,300.0,-75.0,,0.0
08-20,1787229300,452.96875,-167.54907999999998,,308.0
08-20,1787229600,599.982177,-65.99839592999999,,0.0
08-20,1787229900,40.0,7.599999999999994,,0.0
08-20,1787230800,98.914284,6.923999879999997,,0.0
08-20,1787231100,443.86,-33.617999999999995,0.9700000000000001,0.0
08-20,1787231400,300.0,102.00000000000003,,0.0
08-20,1787231700,65.08791099999999,-8.17791199,,0.0
08-20,1787232000,1623.303862,-5.408879611776001,0.8480934219827815,0.0
08-20,1787232300,818.4709740000001,-48.092028899999974,0.9270398607570285,332.42999999999995
08-20,1787232600,1336.3015739999998,119.80427906,0.8200000000000001,668.15
08-20,1787232900,440.123256,62.52805945999995,1.150774654952769,110.55
08-20,1787233200,95.397728,-56.183729320000005,,0.0
08-20,1787233800,300.0,59.99999999999997,,0.0
08-20,1787235000,135.686664,48.84719904000001,,0.0
08-20,1787235300,272.635287,46.34799879000002,,0.0
08-20,1787235600,184.5635,-147.6508,,0.0
08-20,1787236500,675.5014819999999,447.4414889499999,,0.0
08-20,1787236800,177.05,-26.5575,,0.0
08-20,1787237400,300.0,33.0,,0.0
08-20,1787237700,336.04499999999996,199.77020999999996,,149.91
08-20,1787238000,304.094023,42.90079945999997,,0.0
08-20,1787238900,100.94632200000001,-33.49992762,,0.0
08-20,1787239800,389.095,-42.00140000000002,1.0730226398279423,35.0
08-20,1787240100,300.0,75.0,,0.0
08-20,1787240400,300.0,12.0,,0.0
08-20,1787240700,438.328944,-123.61748191999997,0.8273733493487683,0.0
08-20,1787241000,16.655765,-0.4996729500000004,,0.0
08-20,1787241300,413.990301,167.40259360000002,0.8500190361941691,19.67
08-20,1787242500,420.78,25.947600000000023,1.2599999999999998,0.0
08-20,1787242800,31.87,7.967500000000001,,0.0
08-20,1787243100,567.323447,52.109349630000025,0.8099999999999999,283.66
08-20,1787243700,299.223332,-66.86566296,,13.6
08-20,1787244000,674.2368369999999,138.21089931999995,,0.0
08-20,1787244300,296.65689799999996,-41.823932479999996,1.281951332778079,0.0
08-20,1787244600,219.368635,48.26109969999999,,0.0
08-20,1787244900,300.0,12.0,,0.0
08-20,1787245200,1067.958179,-131.39267961999997,1.246064414294054,0.0
08-20,1787245500,617.24,25.034400000000005,0.9297818686168201,0.0
08-20,1787245800,473.877273,39.612321820000034,0.97129661395658,0.0
08-20,1787246100,82.28,4.114000000000004,,0.0
08-20,1787246700,75.82732,8.784699799999999,,0.0
08-20,1787247000,273.633512,-120.83391255999999,1.319673940444161,0.0
08-20,1787247300,783.5021770000001,189.20771343000007,0.8609516586552539,50.0
08-20,1787247900,433.740945,-37.70695662999999,0.5879111924085815,0.0
08-20,1787248800,300.0,39.0,,0.0
08-20,1787249100,295.910587,50.304799790000004,,0.0
08-20,1787249400,179.515784,-60.89338712,1.0030914826498423,0.0
08-20,1787249700,302.0,20.600000000000023,1.13,0.0
08-20,1787250000,300.0,27.0,,0.0
08-20,1787250300,745.281219,-172.01486084,,0.0
08-20,1787250600,571.776488,90.56469947999994,,0.0
08-20,1787250900,341.1794249999999,-38.046761460000006,0.980472404254403,0.0
08-20,1787251200,1458.904614,-383.7775141799999,1.047185276764322,0.0
08-20,1787251500,680.89,81.87822999999997,1.2956921609357182,144.75
08-20,1787251800,1338.878489,-379.9449785200001,0.9247266186800323,72.01
08-20,1787252100,300.0,30.0,,0.0
08-20,1787252400,920.166664,354.0499992,,0.0
08-20,1787252700,300.0,72.0,,0.0
08-20,1787253000,360.425675,107.14584106000001,0.9314778675184141,0.0
08-20,1787253600,299.993332,107.99759952,,0.0
08-20,1787253900,678.4736809999999,280.5999987799999,,0.0
08-20,1787254200,528.676362,-81.50926290000001,1.2831386682058323,0.0
08-20,1787254500,486.238092,171.82539875999993,,300.0
08-20,1787254800,623.481959,307.92879909,,0.0
08-20,1787255700,1001.4916189999999,-110.74076455,1.0493607668934999,300.0
08-20,1787256300,77.27954100000001,-5.409567869999997,,0.0
08-20,1787256600,300.0,-245.99999999999997,,0.0
08-20,1787256900,365.175647,286.64688828000004,,0.0
08-20,1787257200,115.21739,62.449999399999996,,0.0
08-20,1787257500,148.137776,39.99719952000001,,0.0
08-20,1787257800,300.0,12.0,,0.0
08-20,1787258100,271.58366,258.004477,,0.0
08-20,1787258400,658.941851,248.15737618000003,,0.0
08-20,1787258700,505.0,95.0,,0.0
08-20,1787259000,784.451898,155.2690987200001,,0.0
08-20,1787259300,648.198822,196.80775948000007,1.0673013602422015,33.0
08-20,1787259600,876.130674,-92.90419013000013,1.2110577644791265,45.0
08-20,1787259900,1055.0251739999999,-104.19934913999992,1.0393794407490289,117.6
08-20,1787260200,300.0,72.0,,0.0
08-20,1787260500,257.302232,-2.1816709199999877,1.0169571361683452,0.0
08-20,1787260800,10.61,3.2890999999999995,,0.0
08-20,1787261100,765.3980409999999,-207.26844606999998,0.7339775685496592,0.0
08-20,1787261400,396.17569100000003,62.97359983000001,,0.0
08-20,1787261700,1187.9548350000002,257.48977770999994,0.8050665945870555,0.0
08-20,1787262000,365.23199999999997,227.09279999999998,,0.0
08-20,1787262300,163.37678699999998,-29.640703350000006,,0.0
08-20,1787262600,396.08504500000004,-50.99714635000001,1.2574948663825443,0.0
08-20,1787262900,300.0,60.0,,0.0
08-20,1787263200,385.33,-175.3472,1.47,0.0
08-20,1787263500,41.1425,4.937100000000001,,0.0
08-20,1787263800,1192.409392,49.669580689999975,0.9139104774574169,100.31
08-20,1787264400,415.26230400000003,79.93819890000003,,0.0
08-20,1787264700,56.34,-21.4092,,0.0
08-20,1787265000,600.0,69.0,,0.0
08-20,1787265300,351.47,64.72630000000004,,0.0
08-20,1787265600,72.699129,16.72079966999999,,0.0
08-20,1787267100,238.025879,52.464399430000014,,0.0
08-20,1787267400,386.617876,121.58269908,,0.0
08-20,1787267700,1108.158886,-81.59513021999999,1.145720273535888,174.75
08-20,1787268000,1121.412755,104.46688288999991,0.792437675015749,166.0
08-20,1787268300,2115.336342,11.373834839999972,0.8636857811693421,26.4
08-20,1787268600,509.016577,239.55324065999997,,45.0
08-20,1787268900,146.754544,15.073299840000004,,0.0
08-20,1787269200,212.261611,75.91729941,,0.0
08-20,1787269500,245.39391,56.4405993,,0.0
08-20,1787269800,374.84949099999994,61.47869926999999,,0.0
08-21,1787270700,300.0,45.0,,0.0
08-21,1787271000,776.62487,156.16789851,,0.0
08-21,1787271300,640.9174439999999,211.20399795999992,,0.0
08-21,1787271600,364.062219,-85.55532045000004,1.4700000000000002,0.0
08-21,1787271900,2564.129661,-193.06623815000034,1.4582547109570116,0.0
08-21,1787272200,1569.4934999999998,13.416409239999894,1.28614586635739,139.19
08-21,1787272800,147.319678,16.38859994,0.7755816609805091,8.46
08-21,1787273100,89.768332,5.386099920000007,,0.0
08-21,1787273400,300.0,12.0,,0.0
08-21,1787273700,65.946152,8.572999760000002,,0.0
08-21,1787274000,293.149203,21.355999730000008,,0.0
08-21,1787274300,413.13,-124.87179999999998,1.53,0.0
08-21,1787274900,749.5967640000001,77.63758795999999,0.6330562113279314,200.75
08-21,1787275200,315.5,52.13499999999996,1.2497644191714055,0.0
08-21,1787275500,322.047471,115.27559870999997,,0.0
08-21,1787275800,1638.566717,-2.2267403900000318,1.1235960538299838,281.78
08-21,1787276400,600.0,-4.941340000000082,1.006044,300.00000000000006
08-21,1787277000,374.576974,-152.23257522,,0.0
08-21,1787277300,300.0,18.0,,0.0
08-21,1787277900,53.455,-25.387400000000003,,0.0
08-21,1787278200,371.24075400000004,61.32349949000002,,0.0
08-21,1787278500,206.19528599999998,-22.473309460000003,,0.0
08-21,1787278800,600.0000000000001,281.87198000000006,,300.00000000000006
08-21,1787279400,600.0,-333.0,,0.0
08-21,1787280600,300.0,15.0,,0.0
08-21,1787280900,664.3252990000001,-17.469134919999988,1.0408868750012334,0.0
08-21,1787281200,304.82259999999997,176.75887,0.46,0.0
08-21,1787281500,2.69,-0.2152,,0.0
08-21,1787282100,714.136023,495.78088670000005,,0.0
08-21,1787282400,300.0,111.0,,0.0
08-21,1787282700,665.418984,-252.90545262999996,,0.0
08-21,1787283000,300.0,231.0,,0.0
08-21,1787283600,42.0,-11.760000000000002,,0.0
08-21,1787284200,1075.344541,88.0496363900001,0.5912053629617011,300.0
08-21,1787285100,6.666661,5.7999950700000005,,0.0
08-21,1787285400,249.637338,182.95999347,,0.0
08-21,1787286900,101.095027,-7.076651890000001,,0.0
08-21,1787287200,118.86,-57.553799999999995,,0.0
08-21,1787287500,300.0,45.0,,0.0
08-21,1787287800,776.3458289999999,-521.02323016,,0.0
08-21,1787288100,473.21713300000005,13.552488029999978,0.9391517687333585,85.56
08-21,1787288400,814.415832,182.49249983999994,0.7275579877373721,0.0
08-21,1787288700,698.34,102.58420000000012,,0.0
08-21,1787289000,600.0,60.0,,0.0
08-21,1787289300,300.0,129.00000000000003,,0.0
08-21,1787289600,300.0,12.0,,0.0
08-21,1787289900,716.161345,2.012552049999954,1.0334647087345017,0.0
08-21,1787290200,307.447141,5.181369740000008,0.96,153.72
08-21,1787290500,300.0,45.0,,0.0
08-21,1787290800,415.65133099999997,-57.66686678000001,1.0570243650948956,0.0
08-21,1787291100,300.0,42.0,,0.0
08-21,1787291400,1499.996665,7.5044198999999026,1.0345768687376191,95.25999999999999
08-21,1787291700,498.84000000000003,-146.6172,,0.0
08-21,1787292000,328.96,42.2448,,0.0
08-21,1787292300,320.77,-75.26778000000004,1.4504710502451088,47.839999999999996
08-21,1787292900,629.988887,5.698999829999991,0.986364860977879,0.0
08-21,1787293200,300.0,12.0,,0.0
08-21,1787293500,294.88,23.59039999999999,,0.0
08-21,1787293800,45.08125,-19.219749999999998,,0.0
08-21,1787294100,449.855714,-144.51479318,0.7587973293299788,0.0
08-21,1787294400,476.295684,-307.1189864,,0.0
08-21,1787294700,296.685404,-200.12310452,,0.0
08-21,1787295000,301.15999999999997,161.0256,1.3,0.0
08-21,1787295600,566.385024,111.33999892000003,,0.0
08-21,1787295900,1198.205552,-180.90413328,1.2769091889170143,911.42
08-21,1787296200,658.06777,-74.99710621999998,0.9611885351810383,153.66
08-21,1787296500,732.485874,136.5031988400001,,0.0
08-21,1787296800,400.04,40.004000000000076,,0.0
08-21,1787297100,300.0,-129.00000000000003,,0.0
08-21,1787297400,191.60761300000001,25.207198860000005,,0.0
08-21,1787297700,175.96,43.62440000000001,,0.0
08-21,1787298900,853.160723,206.19253300999986,0.7611198033340876,70.72
08-21,1787299200,628.409997,101.22919964000005,,0.0
08-21,1787299500,895.893156,-492.92895636000003,1.8023825978628962,0.0
08-21,1787299800,416.0,26.80000000000001,,0.0
08-21,1787300100,300.0,36.0,,0.0
08-21,1787300400,535.183169,98.9207989900001,,0.0
08-21,1787300700,370.769089,82.78459979000002,,0.0
08-21,1787301000,260.766747,50.011198130000025,,0.0
08-21,1787301300,253.73777,25.374223000000015,0.7999999999999999,0.0
08-21,1787301600,279.000369,75.33009963,,0.0
08-21,1787301900,20.0,3.1529999999999987,0.67,10.0
08-21,1787302200,353.136665,46.3424996,,0.0
08-21,1787302500,643.0178350000001,193.79265901000014,0.639979539579907,0.0
08-21,1787302800,1044.149301,38.54945842999996,1.339227587055027,222.07
08-21,1787303100,1846.7720920000002,-37.28936407999993,1.0384639658321455,119.34
08-21,1787303400,622.643836,-21.911921820000003,0.8963635832672534,0.0
08-21,1787303700,1366.891296,98.05339834999995,0.8627506972508892,0.0
08-21,1787304000,145.09686,-71.0974614,,0.0
08-21,1787304300,461.275,-185.3235,1.5899999999999999,0.0
08-21,1787304600,312.78,-178.9776,1.52,0.0
08-21,1787304900,1007.319319,186.31886317,0.32556181427747977,0.0
08-21,1787305500,305.0,72.65,,0.0
08-21,1787306700,5.0,-1.75,,0.0
08-21,1787307000,59.342104,22.54999952,,0.0
08-21,1787307300,60.733077,-6.028289809999999,,0.0
08-21,1787308500,354.91952,-41.476073329999984,,0.0
08-21,1787309400,2.666664,-0.9066657599999999,,0.0
08-21,1787309700,615.9740049999999,93.02122416000003,1.1081653690029714,72.42
08-21,1787310300,134.078945,-32.1789468,,0.0
08-21,1787310600,200.08189600000003,52.73161728000002,0.4837165151816238,0.0
08-21,1787310900,48.48,-11.6352,,0.0
08-21,1787311200,1360.9452760000001,-149.49047696000002,1.2761627204325323,0.0
08-21,1787311500,166.000999,-29.49672324,,0.0
08-21,1787312100,900.0,-54.0,1.395,0.0
08-21,1787312700,7.508726,4.1297993,,0.0
08-21,1787313600,157.11,128.8302,,0.0
08-21,1787313900,409.65999999999997,16.244459999999975,0.92,204.82999999999998
08-21,1787314200,201.82713900000002,-46.42024196999999,,0.0
08-21,1787315100,300.0,120.0,,0.0
08-21,1787315400,532.797498,144.53709792,,0.0
08-21,1787316000,460.0,129.60000000000002,,0.0
08-21,1787316300,300.0,72.0,,0.0
08-21,1787316900,368.26460900000006,18.482298310000004,0.9472389962436338,0.0
08-21,1787317200,961.736085,313.19591909999997,,17.87
08-21,1787317500,183.23856999999998,12.826699899999994,,0.0
08-21,1787317800,55.42,10.416200000000003,,0.0
08-21,1787318400,160.91,88.5005,,0.0
08-21,1787319000,392.742452,82.975998,,0.0
08-21,1787319300,523.917144,-364.08884514,,0.0
08-21,1787319600,55.167097,13.077199279999995,,0.0
08-21,1787319900,310.77585999999997,111.26859757999995,,0.0
08-21,1787320200,811.843314,-536.99331591,,0.0
08-21,1787320500,358.06,17.12979999999999,1.08,0.0
08-21,1787320800,359.663171,74.67839762,,0.0
08-21,1787321400,189.663329,28.449499350000025,,0.0
08-21,1787322000,211.0,-97.06,,0.0
08-21,1787322900,139.89,67.1472,,0.0
08-21,1787324700,191.59999999999997,111.12799999999997,,0.0
08-21,1787325000,707.8363999999999,401.4491974099999,,0.0
08-21,1787325300,686.877979,-337.57558132,,0.0
08-21,1787325900,222.89,38.816,1.35,0.0
08-21,1787326500,49.71,-21.872399999999995,,0.0
08-21,1787327400,10.975608,4.499999279999999,,0.0
08-21,1787327700,136.428647,50.478599390000014,,0.0
08-21,1787328300,325.17252199999996,100.43439866999995,,0.0
08-21,1787328600,238.87418,102.71589739999999,,0.0
08-21,1787328900,1254.580713,-304.7387435400001,1.478449003206455,582.29
08-21,1787329500,600.0,-339.0,,0.0
08-21,1787329800,26.2,-3.9878100000000014,1.29,13.1
08-21,1787330100,275.782757,79.97699953,,0.0
08-21,1787330400,232.02428299999997,64.99919924,,0.0
08-21,1787330700,300.0,56.99999999999997,,0.0
08-21,1787331000,339.0,115.77000000000001,,0.0
08-21,1787331300,633.592726,-2.3048001400000544,1.0189930018438114,0.0
08-21,1787331600,129.842927,-22.86875094,,0.0
08-21,1787332500,121.154665,18.173199749999995,,0.0
08-21,1787332800,401.732946,58.92299914,,0.0
08-21,1787333400,320.8633,59.55739896,,0.0
08-21,1787333700,300.0,60.0,,0.0
08-21,1787336100,815.624227,76.644559146,,0.0
08-21,1787336400,300.0,63.0,,0.0
08-21,1787336700,513.479826,-5.138826919999929,1.02,0.0
08-21,1787337000,213.989106,46.03079991999999,,0.0
08-21,1787337300,390.19405300000005,108.73379961,,0.0
08-21,1787337900,71.017646,6.755799820000007,,0.0
08-21,1787338200,518.1242810000001,-12.800734629999965,1.0997929749508262,76.41
08-21,1787338800,504.723792,-57.607492320000006,1.6725439904563077,0.0
08-21,1787339400,715.035275,65.84209974999987,,0.0
08-21,1787339700,187.776665,45.06639960000001,,0.0
08-21,1787340600,39.7,-14.689,,0.0
08-21,1787341200,238.25869600000001,93.68539927999998,,0.0
08-21,1787341500,20.589734999999997,-4.529741699999999,,0.0
08-21,1787342400,397.932705,-281.78818615,,87.91
08-21,1787342700,218.370196,-165.68629716,1.2409602852303634,0.0
08-21,1787343300,120.771816,11.73489975999999,,0.0
08-21,1787343600,42.864283,-27.86178395,,0.0
08-21,1787343900,52.96278600000001,-26.7171882,,0.0
08-21,1787344200,976.9146430000001,303.2379984500001,,0.0
08-21,1787345100,228.24,38.80080000000001,,0.0
08-21,1787345400,233.49,28.0188,,0.0
08-21,1787346000,296.0,26.639999999999986,,0.0
08-21,1787346300,300.0,72.0,,0.0
08-21,1787346600,900.0,159.0,,0.0
08-21,1787346900,398.23906800000003,74.71629804000003,,0.0
08-21,1787347200,103.86,40.5054,,0.0
08-21,1787347500,900.0,336.0,,0.0
08-21,1787347800,1493.9910180000002,302.08514761000015,1.0287441770604677,300.0
08-21,1787348100,1661.492958,-159.68080889000043,1.4501901384847065,508.90000000000003
08-21,1787348400,253.851633,38.33367898999995,1.4211027815744468,24.35
08-21,1787348700,950.278098,247.4596972400002,,0.0
08-21,1787349000,574.8,-18.22848999999991,1.32562478802023,413.40000000000003
08-21,1787349300,743.4647190000001,-345.7730187800001,1.5311956542607894,519.3299999999999
08-21,1787349600,578.1372409999999,61.190008910000074,1.4656544955605055,21.94
08-21,1787349900,772.1366399999999,25.92742880000003,1.4111835848344016,154.82
08-21,1787350200,1756.4038030000002,21.53701479999995,1.3606508457409494,57.760000000000005
08-21,1787350500,1809.023259,126.43529588000024,1.0322012493439894,0.0
08-21,1787350800,1124.8682210000002,-16.285214884281686,1.6262497938685017,189.53
08-21,1787351100,1081.153839,458.5499990700001,,0.0
08-21,1787351400,627.4969699999999,70.67719854999984,,0.0
08-21,1787351700,139.04111,-26.008970399999995,1.3599999999999999,69.52
08-21,1787352000,600.0,-100.9959,1.3199999999999998,300.0
08-21,1787352300,678.665872,113.85849688000008,,0.0
08-21,1787352600,600.0,-165.0,1.5499999999999998,0.0
08-21,1787352900,547.3,72.58529999999996,1.3743480758184952,25.0
08-21,1787353200,425.422095,72.35479884819006,,0.0
08-21,1787353500,52.42,4.1936000000000035,,0.0
08-21,1787353800,798.738387,133.83549908999998,,0.0
08-21,1787354100,600.0,225.0,,0.0
08-21,1787354400,661.7157559999999,25.523953479999932,1.481694404969164,300.0
08-21,1787354700,107.10332999999999,-42.1179003,1.4800000000000002,0.0
08-21,1787355000,448.609997,-67.15359763000004,1.655619407824899,0.0
08-21,1787355300,11.27,1.126999999999999,,0.0
08-21,1787355600,290.109409,113.57999812000003,,0.0
08-21,1787355900,122.971969,17.808599319999985,,0.0
08-21,1787356200,252.906346,-43.08556005000001,1.3407098719268702,0.0
08-21,1787356500,300.0,21.0,,0.0
08-22,1787356800,657.717901,-148.86891845477993,1.4434315798472768,222.0
08-22,1787357100,6.114938,-0.79494194,,0.0
08-22,1787357400,105.302221,9.477199890000009,,0.0
08-22,1787358300,12.0,5.76,,0.0
08-22,1787358600,1116.252026,-150.7622647999999,1.4008443989604282,133.13
08-22,1787359200,353.204053,31.940499610000018,,0.0
08-22,1787359500,12.141426000000001,-1.9430274400000016,1.32,0.0
08-22,1787359800,299.978881,188.98669503000002,,0.0
08-22,1787360100,1089.863889,-30.348548189999974,1.10291218437627,0.0
08-22,1787360400,105.322101,20.011198593168004,,0.0
08-22,1787360700,370.136665,82.85863945,,58.47
08-22,1787361000,600.0,17.792100000000005,0.9400000000000001,300.0
08-22,1787361300,505.582157,-203.15345890999998,1.371638268073062,0.0
08-22,1787361600,377.09627,-90.3341707,1.3099999999999998,0.0
08-22,1787361900,587.511671,4.51580572000006,0.9960122024932782,0.0
08-22,1787362500,470.755795,65.16556679999997,0.8000000000000002,0.0
08-22,1787362800,684.699509,58.749837020000086,1.0971728456629999,0.0
08-22,1787363100,1535.414607,-343.72168908000003,1.327275258626088,10.0
08-22,1787363400,936.785357,-32.110337812855846,1.1003877543011311,45.0
08-22,1787363700,158.98033099999998,-27.076656270000004,,0.0
08-22,1787364000,1591.923753,-1087.733424,,226.84
08-22,1787364300,2351.043064,-159.16826840999965,1.133683278564506,155.42000000000002
